Date,Open,High,Low,Close,Adj Close,Volume,Log Return
13-10-2020,125.269997,125.389999,119.650002,121.099998,120.891434,262330500,-0.02688555
12-10-2020,120.059998,125.18,119.279999,124.400002,124.185753,240226800,0.061584708
09-10-2020,115.279999,117,114.919998,116.970001,116.768547,100506900,0.017246298
08-10-2020,116.25,116.400002,114.589996,114.970001,114.771988,83477200,-0.00095637
07-10-2020,114.620003,115.550003,114.129997,115.080002,114.881805,96849000,0.016824798
06-10-2020,115.699997,116.120003,112.25,113.160004,112.965111,161498200,-0.029088495
05-10-2020,113.910004,116.650002,113.550003,116.5,116.299355,106243800,0.030326483
02-10-2020,112.889999,115.370003,112.220001,113.019997,112.825348,144712000,-0.032812699
01-10-2020,117.639999,117.720001,115.830002,116.790001,116.58886,116120400,0.008426583
30-09-2020,113.790001,117.260002,113.620003,115.809998,115.610542,142675200,0.014963336
29-09-2020,114.550003,115.309998,113.57,114.089996,113.893501,99382200,-0.007596687
28-09-2020,115.010002,115.32,112.779999,114.959999,114.762009,137672400,0.023588496
25-09-2020,108.43,112.440002,107.669998,112.279999,112.086624,149981400,0.036829572
24-09-2020,105.169998,110.25,105,108.220001,108.033615,167743300,0.010216496
23-09-2020,111.620003,112.110001,106.769997,107.120003,106.935509,150718700,-0.042851305
22-09-2020,112.68,112.860001,109.160004,111.809998,111.617432,183055400,0.015593633
21-09-2020,104.540001,110.190002,103.099998,110.080002,109.890411,195713800,0.029874988
18-09-2020,110.400002,110.879997,106.089996,106.839996,106.655991,287104900,-0.03223412
17-09-2020,109.720001,112.199997,108.709999,110.339996,110.149963,178011000,-0.016092422
16-09-2020,115.230003,116,112.040001,112.129997,111.936882,154679000,-0.029957895
15-09-2020,118.330002,118.830002,113.610001,115.540001,115.341011,184642000,0.00155916
14-09-2020,114.720001,115.93,112.800003,115.360001,115.161316,140150100,0.029558775
11-09-2020,114.57,115.230003,110,112,111.807106,180860300,-0.013215858
10-09-2020,120.360001,120.5,112.5,113.489998,113.29454,182274400,-0.033190511
09-09-2020,117.260002,119.139999,115.260002,117.32,117.117943,176940500,0.039111609
08-09-2020,113.949997,118.989998,112.68,112.82,112.625694,231366600,-0.069666253
04-09-2020,120.07,123.699997,110.889999,120.959999,120.751671,332607200,0.000661618
03-09-2020,126.910004,128.839996,120.5,120.879997,120.671806,257599600,-0.083447817
02-09-2020,137.589996,137.979996,127,131.399994,131.173691,200119000,-0.020936039
01-09-2020,132.759995,134.800003,130.529999,134.179993,133.948898,152470100,0.039059762
31-08-2020,127.580002,131,126,129.039993,128.817749,225702700,0.033349778
28-08-2020,126.012497,126.442497,124.577499,124.807503,124.592552,187630000,-0.001621166
27-08-2020,127.142502,127.485001,123.832497,125.010002,124.794701,155552400,-0.012026423
26-08-2020,126.18,126.9925,125.082497,126.522499,126.304596,163022400,0.01350743
25-08-2020,124.697502,125.18,123.052498,124.824997,124.610016,211495600,-0.008237568
24-08-2020,128.697495,128.785004,123.9375,125.857498,125.640739,345937600,0.011889328
21-08-2020,119.262497,124.8675,119.25,124.370003,124.1558,338054800,0.050248575
20-08-2020,115.75,118.392502,115.732498,118.275002,118.071297,126907200,0.021946984
19-08-2020,115.982498,117.162498,115.610001,115.707497,115.508217,145538000,0.0012539
18-08-2020,114.352501,116,114.0075,115.5625,115.363472,105633600,0.008298321
17-08-2020,116.0625,116.087502,113.962502,114.607498,114.41011,119561600,-0.002614286
14-08-2020,114.830002,115,113.044998,114.907501,114.709602,165565200,-0.000891577
13-08-2020,114.43,116.042503,113.927498,115.010002,114.81192,210082000,0.017542731
12-08-2020,110.497498,113.275002,110.297501,113.010002,112.815369,165944800,0.032694024
11-08-2020,111.970001,112.482498,109.107498,109.375,109.186623,187902400,-0.03019112
10-08-2020,112.599998,113.775002,110,112.727501,112.533356,212403600,0.014430222
07-08-2020,113.205002,113.675003,110.292503,111.112503,110.921135,198045600,-0.022998168
06-08-2020,110.404999,114.412498,109.797501,113.902496,113.501678,202428800,0.034294405
05-08-2020,109.377502,110.392502,108.897499,110.0625,109.675194,121992000,0.003618065
04-08-2020,109.1325,110.790001,108.387497,109.665001,109.279099,173071600,0.006655996
03-08-2020,108.199997,111.637497,107.892502,108.9375,108.554153,308151200,0.024885299
31-07-2020,102.885002,106.415001,100.824997,106.260002,105.886086,374336800,0.09956356
30-07-2020,94.1875,96.297501,93.767502,96.190002,95.851517,158130000,0.012027597
29-07-2020,93.75,95.230003,93.712502,95.040001,94.705559,90329200,0.018986925
28-07-2020,94.3675,94.550003,93.247498,93.252502,92.924355,103625600,-0.016563912
27-07-2020,93.709999,94.904999,93.480003,94.809998,94.476364,121214000,0.023423721
24-07-2020,90.987503,92.970001,89.144997,92.614998,92.289093,185438800,-0.002480368
23-07-2020,96.997498,97.077499,92.010002,92.845001,92.518288,197004400,-0.046584788
22-07-2020,96.692497,97.974998,96.602501,97.272499,96.930199,89001600,0.002805308
21-07-2020,99.172501,99.25,96.7425,97,96.658661,103646000,-0.013897893
20-07-2020,96.417503,98.5,96.0625,98.357498,98.011391,90318000,0.02085497
17-07-2020,96.987503,97.147499,95.839996,96.327499,95.988533,92186800,-0.002022289
16-07-2020,96.5625,97.404999,95.904999,96.522499,96.182846,110577600,-0.012381234
15-07-2020,98.989998,99.247498,96.489998,97.724998,97.381111,153198000,0.006853773
14-07-2020,94.839996,97.254997,93.877502,97.057503,96.715965,170989200,0.016412967
13-07-2020,97.264999,99.955002,95.2575,95.477501,95.141525,191649200,-0.004623873
10-07-2020,95.334999,95.980003,94.705002,95.919998,95.582466,90257200,0.001747746
09-07-2020,96.262497,96.317497,94.672501,95.752502,95.415558,125642800,0.004291116
08-07-2020,94.18,95.375,94.089996,95.342499,95.006996,117092000,0.023023026
07-07-2020,93.852501,94.654999,93.057503,93.172501,92.844635,112424400,-0.003107667
06-07-2020,92.5,93.945,92.467499,93.462502,93.133614,118655600,0.0263987
02-07-2020,91.962502,92.6175,90.910004,91.027496,90.707176,28510400,0
01-07-2020,91.279999,91.839996,90.977501,91.027496,90.707176,27684300,-0.001893206
30-06-2020,90.019997,91.495003,90,91.199997,90.879066,35055800,0.008312864
29-06-2020,88.3125,90.542503,87.82,90.445,90.126732,32661500,0.022785087
26-06-2020,91.102501,91.330002,88.254997,88.407501,88.096405,51314200,-0.031207674
25-06-2020,90.175003,91.25,89.392502,91.209999,90.889038,34380600,0.01318823
24-06-2020,91.25,92.197502,89.629997,90.014999,89.698242,48155800,-0.017809699
23-06-2020,91,93.095001,90.567497,91.6325,91.310051,53038900,0.021120198
22-06-2020,87.834999,89.864998,87.787498,89.717499,89.401787,33861300,0.025827367
19-06-2020,88.660004,89.139999,86.287498,87.43,87.122337,66119000,-0.005731096
18-06-2020,87.852501,88.362503,87.305,87.932503,87.623077,24205100,0.000398159
17-06-2020,88.787498,88.849998,87.772499,87.897499,87.588196,28532000,-0.001392619
16-06-2020,87.864998,88.300003,86.18,88.019997,87.710258,41357200,0.026157129
15-06-2020,83.3125,86.419998,83.144997,85.747498,85.445755,138808800,0.01229126
12-06-2020,86.18,86.949997,83.555,84.699997,84.401947,200146000,0.008596481
11-06-2020,87.327499,87.764999,83.870003,83.974998,83.679497,201662400,-0.049201151
10-06-2020,86.974998,88.692497,86.522499,88.209999,87.89959,166651600,0.025402083
09-06-2020,83.035004,86.402496,83.002502,85.997498,85.694878,147712400,0.031089689
08-06-2020,82.5625,83.400002,81.830002,83.364998,83.07164,95654400,0.005894991
05-06-2020,80.837502,82.9375,80.807503,82.875,82.583374,137250400,0.028082991
04-06-2020,81.097504,81.404999,80.195,80.580002,80.296448,87560400,-0.008649445
03-06-2020,81.165001,81.550003,80.574997,81.279999,80.99398,104491200,0.005489955
02-06-2020,80.1875,80.860001,79.732498,80.834999,80.550545,87642800,0.004618763
01-06-2020,79.4375,80.587502,79.302498,80.462502,80.179359,80791200,0.01222291
29-05-2020,79.8125,80.287498,79.1175,79.485001,79.205299,153598000,-0.000974523
28-05-2020,79.192497,80.860001,78.907501,79.5625,79.282524,133560800,0.000440055
27-05-2020,79.035004,79.677498,78.272499,79.527496,79.247643,112945200,0.004347496
26-05-2020,80.875,81.059998,79.125,79.182503,78.903862,125522000,-0.006796555
22-05-2020,78.942497,79.807503,78.837502,79.722504,79.441963,81803200,0.006417786
21-05-2020,79.665001,80.222504,78.967499,79.212502,78.933754,102688800,-0.007483431
20-05-2020,79.169998,79.879997,79.129997,79.807503,79.526665,111504800,0.019261491
19-05-2020,78.7575,79.629997,78.252502,78.285004,78.009521,101729600,-0.005795197
18-05-2020,78.292503,79.125,77.580002,78.739998,78.462914,135372400,0.023287868
15-05-2020,75.087502,76.974998,75.052498,76.927498,76.656792,166348400,-0.005929595
14-05-2020,76.127502,77.447502,75.3825,77.385002,77.112686,158929200,0.006124495
13-05-2020,78.037498,78.987503,75.802498,76.912498,76.641853,200622400,-0.012147493
12-05-2020,79.457497,79.922501,77.727501,77.852501,77.578537,162301200,-0.011494039
11-05-2020,77.025002,79.262497,76.809998,78.752502,78.475372,145946400,0.015612705
08-05-2020,76.410004,77.587502,76.072502,77.532501,77.259674,134048000,0.023522923
07-05-2020,75.805,76.292503,75.4925,75.934998,75.463509,115215200,0.010291727
06-05-2020,75.114998,75.809998,74.717499,75.157501,74.690842,142333600,0.010264475
05-05-2020,73.764999,75.25,73.614998,74.389999,73.928101,147751200,0.014897365
04-05-2020,72.292503,73.422501,71.580002,73.290001,72.83493,133568000,0.014049549
01-05-2020,71.5625,74.75,71.462502,72.267502,71.818787,240616800,-0.016230256
30-04-2020,72.489998,73.6325,72.087502,73.449997,72.993935,183064000,0.020876646
29-04-2020,71.182503,72.417503,70.972504,71.932503,71.485863,137280800,0.032317433
28-04-2020,71.269997,71.457497,69.550003,69.644997,69.212555,112004800,-0.01634234
27-04-2020,70.449997,71.135002,69.987503,70.792503,70.352943,117087600,0.000706546
24-04-2020,69.300003,70.752502,69.25,70.7425,70.303253,126508800,0.028460645
23-04-2020,68.967499,70.4375,68.717499,68.7575,68.330582,124814400,-0.003882818
22-04-2020,68.402496,69.474998,68.050003,69.025002,68.596413,117057200,0.028396511
21-04-2020,69.07,69.3125,66.357498,67.092499,66.675911,180991600,-0.031398092
20-04-2020,69.487503,70.419998,69.212502,69.232498,68.80262,130015200,-0.020975296
17-04-2020,71.172501,71.737503,69.214996,70.699997,70.261017,215250000,-0.013661437
16-04-2020,71.845001,72.050003,70.587502,71.672501,71.22747,157125200,0.007914219
15-04-2020,70.599998,71.582497,70.157501,71.107498,70.665985,131154400,-0.009169126
14-04-2020,70,72.0625,69.512497,71.762497,71.31691,194994800,0.049269228
13-04-2020,67.077499,68.425003,66.457497,68.3125,67.888336,131022800,0.019437401
09-04-2020,67.175003,67.517502,66.175003,66.997498,66.581505,162116400,0.00719024
08-04-2020,65.684998,66.842499,65.307503,66.517502,66.104485,168895200,0.025272455
07-04-2020,67.699997,67.925003,64.75,64.857498,64.454796,202887200,-0.011649733
06-04-2020,62.724998,65.777496,62.345001,65.6175,65.210068,201820400,0.083639914
03-04-2020,60.700001,61.424999,59.7425,60.352501,59.977768,129880000,-0.014475574
02-04-2020,60.084999,61.287498,59.224998,61.232498,60.852295,165934000,0.016548973
01-04-2020,61.625,62.18,59.782501,60.227501,59.853539,176218400,-0.054051922
31-03-2020,63.900002,65.622498,63,63.572498,63.177769,197002000,-0.002042809
30-03-2020,62.685001,63.880001,62.349998,63.702499,63.306961,167976400,0.028138323
27-03-2020,63.1875,63.967499,61.762501,61.935001,61.550438,204216800,-0.042283803
26-03-2020,61.630001,64.669998,61.59,64.610001,64.208832,252087200,0.05128517
25-03-2020,62.6875,64.5625,61.075001,61.380001,60.998886,303602000,-0.005523947
24-03-2020,59.09,61.922501,58.575001,61.720001,61.336773,287531200,0.095605875
23-03-2020,57.02,57.125,53.1525,56.092499,55.744217,336752800,-0.021472972
20-03-2020,61.794998,62.9575,57,57.310001,56.954155,401693200,-0.065590366
19-03-2020,61.8475,63.209999,60.6525,61.195,60.815033,271857200,-0.00769156
18-03-2020,59.942501,62.5,59.279999,61.6675,61.284599,300233600,-0.024784575
17-03-2020,61.877499,64.402496,59.599998,63.215,62.822491,324056000,0.04303082
16-03-2020,60.487499,64.769997,60,60.552502,60.176525,322423600,-0.13770802
13-03-2020,66.222504,69.980003,63.237499,69.4925,69.061012,370732000,0.113157473
12-03-2020,63.985001,67.5,62,62.057499,61.672176,418474000,-0.103977794
11-03-2020,69.347504,70.305,67.964996,68.857498,68.429955,255598800,-0.035347983
10-03-2020,69.285004,71.610001,67.342499,71.334999,70.892075,285290000,0.069546235
09-03-2020,65.9375,69.522499,65.75,66.542503,66.129333,286744800,-0.082395256
06-03-2020,70.5,72.705002,70.307503,72.2575,71.808846,226176800,-0.013369036
05-03-2020,73.879997,74.887497,72.852501,73.230003,72.775307,187572800,-0.032974835
04-03-2020,74.110001,75.849998,73.282501,75.684998,75.215065,219178400,0.045340988
03-03-2020,75.917503,76,71.449997,72.330002,71.880898,319475600,-0.032274524
02-03-2020,70.57,75.360001,69.43,74.702499,74.238663,341397200,0.089018364
28-02-2020,64.315002,69.602501,64.092499,68.339996,67.915665,426884800,-0.000585202
27-02-2020,70.275002,71.5,68.239998,68.379997,67.955421,320605600,-0.067602543
26-02-2020,71.6325,74.470001,71.625,73.162498,72.708221,198054800,0.015739024
25-02-2020,75.237503,75.6325,71.532501,72.019997,71.572823,230673600,-0.034459124
24-02-2020,74.315002,76.044998,72.307503,74.544998,74.082146,222195200,-0.048665516
21-02-2020,79.654999,80.112503,77.625,78.262497,77.776558,129554000,-0.022895148
20-02-2020,80.657501,81.162498,79.552498,80.074997,79.577805,100566000,-0.010311901
19-02-2020,80,81.142502,80,80.904999,80.402649,93984000,0.014378867
18-02-2020,78.839996,79.9375,78.652496,79.75,79.254822,152531200,-0.018480223
14-02-2020,81.184998,81.495003,80.712502,81.237503,80.733086,80113600,0.000246113
13-02-2020,81.047501,81.555,80.837502,81.217499,80.713219,94747600,-0.007146462
12-02-2020,80.3675,81.805,80.3675,81.800003,81.292099,113730400,0.023470212
11-02-2020,80.900002,80.974998,79.677498,79.902496,79.406372,94323200,-0.006051531
10-02-2020,78.544998,80.387497,78.462502,80.387497,79.888359,109348800,0.004738204
07-02-2020,80.592499,80.849998,79.5,80.0075,79.510727,117684000,-0.013685909
06-02-2020,80.642502,81.305,80.065002,81.302498,80.606384,105425600,0.011629046
05-02-2020,80.879997,81.190002,79.737503,80.362503,79.674438,118826800,0.008121292
04-02-2020,78.827499,79.910004,78.407501,79.712502,79.029999,136616400,0.032480422
03-02-2020,76.074997,78.372498,75.555,77.165001,76.504311,173985600,-0.002750021
31-01-2020,80.232498,80.669998,77.072502,77.377502,76.714989,199588400,-0.045351734
30-01-2020,80.135002,81.022499,79.6875,80.967499,80.274246,126743200,-0.001450235
29-01-2020,81.112503,81.962502,80.345001,81.084999,80.390747,216229200,0.02071634
28-01-2020,78.150002,79.599998,78.047501,79.422501,78.742477,162234000,0.027896589
27-01-2020,77.514999,77.942497,76.220001,77.237503,76.576187,161940000,-0.029846264
24-01-2020,80.0625,80.832497,79.379997,79.577499,78.896149,146537600,-0.00288615
23-01-2020,79.480003,79.889999,78.912498,79.807503,79.124184,104472000,0.00480433
22-01-2020,79.644997,79.997498,79.327499,79.425003,78.744957,101832400,0.003563076
21-01-2020,79.297501,79.754997,79,79.142502,78.464882,110843200,-0.006799779
17-01-2020,79.067497,79.684998,78.75,79.682503,79.000244,137816400,0.011009987
16-01-2020,78.397499,78.925003,78.022499,78.809998,78.135223,108829200,0.012448782
15-01-2020,77.962502,78.875,77.387497,77.834999,77.168564,121923600,-0.004294822
14-01-2020,79.175003,79.392502,78.042503,78.169998,77.500702,161954400,-0.013595158
13-01-2020,77.910004,79.267502,77.787498,79.239998,78.561531,121532000,0.02113936
10-01-2020,77.650002,78.167503,77.0625,77.582497,76.918221,140644800,0.002258099
09-01-2020,76.809998,77.607498,76.550003,77.407501,76.744728,170108400,0.021018258
08-01-2020,74.290001,76.110001,74.290001,75.797501,75.148521,132079200,0.015958335
07-01-2020,74.959999,75.224998,74.370003,74.597504,73.958794,108872000,-0.004714097
06-01-2020,73.447502,74.989998,73.1875,74.949997,74.308266,118387200,0.00793667
03-01-2020,74.287498,75.144997,74.125,74.357498,73.72084,146322800,-0.009769738
02-01-2020,74.059998,75.150002,73.797501,75.087502,74.444603,135480400,0.022559993
31-12-2019,72.482498,73.419998,72.379997,73.412498,72.783936,100805600,0.007279945
30-12-2019,72.364998,73.172501,71.305,72.879997,72.255997,144114400,0.005917649
27-12-2019,72.779999,73.4925,72.029999,72.449997,71.829674,146266000,-0.000379534
26-12-2019,71.205002,72.495003,71.175003,72.477501,71.856941,93121200,0.019646132
24-12-2019,71.172501,71.222504,70.730003,71.067497,70.459007,48478800,0.000950181
23-12-2019,70.1325,71.0625,70.092499,71,70.39209,98572000,0.016186563
20-12-2019,70.557503,70.662498,69.639999,69.860001,69.261856,275978000,-0.002073349
19-12-2019,69.875,70.294998,69.737503,70.004997,69.405609,98369200,0.001000376
18-12-2019,69.949997,70.474998,69.779999,69.934998,69.336212,116028400,-0.002392162
17-12-2019,69.892502,70.442497,69.699997,70.102501,69.502274,114158400,0.00196333
16-12-2019,69.25,70.197502,69.245003,69.964996,69.365952,128186000,0.016972985
13-12-2019,67.864998,68.824997,67.732498,68.787498,68.19854,133587600,0.01350176
12-12-2019,66.945,68.139999,66.830002,67.864998,67.283928,137310400,0.002544897
11-12-2019,67.202499,67.775002,67.125,67.692497,67.112915,78756800,0.008493295
10-12-2019,67.150002,67.517502,66.464996,67.120003,66.545319,90420400,0.005827514
09-12-2019,67.5,67.699997,66.227501,66.730003,66.158653,128042400,-0.014098994
06-12-2019,66.870003,67.75,66.824997,67.677498,67.09803,106075600,0.019131842
05-12-2019,65.947502,66.472504,65.682503,66.394997,65.826523,74424400,0.014564493
04-12-2019,65.267502,65.827499,65.169998,65.434998,64.874741,67181600,0.008787496
03-12-2019,64.577499,64.8825,64.072502,64.862503,64.307152,114430400,-0.017990878
02-12-2019,66.817497,67.0625,65.862503,66.040001,65.474564,94487200,-0.011629542
29-11-2019,66.650002,67,66.474998,66.8125,66.240448,46617600,-0.002205176
27-11-2019,66.394997,66.995003,66.327499,66.959999,66.386681,65235600,0.013342648
26-11-2019,66.735001,66.790001,65.625,66.072502,65.50679,105207600,-0.007839126
25-11-2019,65.677498,66.610001,65.629997,66.592499,66.022324,84020400,0.017381834
22-11-2019,65.647499,65.794998,65.209999,65.445,64.884651,65325200,-0.000878327
21-11-2019,65.922501,66.002502,65.294998,65.502502,64.941666,121395200,-0.004493623
20-11-2019,66.385002,66.519997,65.099998,65.797501,65.234146,106234400,-0.011709607
19-11-2019,66.974998,67,66.347504,66.572502,66.002502,76167200,-0.003037207
18-11-2019,66.449997,66.857498,66.057503,66.775002,66.20327,86703200,0.005029448
15-11-2019,65.919998,66.445,65.752502,66.440002,65.87114,100206400,0.011809409
14-11-2019,65.9375,66.220001,65.525002,65.660004,65.097816,89182800,-0.006943552
13-11-2019,65.282501,66.195,65.267502,66.1175,65.551399,102734400,0.00953606
12-11-2019,65.387497,65.697502,65.230003,65.489998,64.929268,87388800,-0.000915993
11-11-2019,64.574997,65.6175,64.57,65.550003,64.98877,81821200,0.007887846
08-11-2019,64.672501,65.110001,64.212502,65.035004,64.478165,69986400,0.002733027
07-11-2019,64.684998,65.087502,64.527496,64.857498,64.302185,94940400,0.011475233
06-11-2019,64.192497,64.372498,63.842499,64.309998,63.56852,75864400,0.000427599
05-11-2019,64.262497,64.547501,64.080002,64.282501,63.541344,79897600,-0.001437761
04-11-2019,64.332497,64.462502,63.845001,64.375,63.632767,103272000,0.00654553
01-11-2019,62.384998,63.982498,62.290001,63.955002,63.217617,151125200,0.027985593
31-10-2019,61.810001,62.2925,59.314999,62.189999,61.472961,139162000,0.022357738
30-10-2019,61.189999,61.325001,60.302502,60.814999,60.113815,124522000,-0.000123358
29-10-2019,62.2425,62.4375,60.642502,60.822498,60.121231,142839600,-0.02339953
28-10-2019,61.855,62.3125,61.68,62.262501,61.544628,96572800,0.009967091
25-10-2019,60.790001,61.682499,60.720001,61.645,60.934254,73477200,0.012241174
24-10-2019,61.127499,61.200001,60.452499,60.895,60.192894,69275200,0.001643504
23-10-2019,60.525002,60.810001,60.305,60.794998,60.094048,75828800,0.013329557
22-10-2019,60.290001,60.549999,59.904999,59.990002,59.298336,82293600,-0.002289347
21-10-2019,59.380001,60.247501,59.330002,60.127499,59.434246,87247200,0.017194048
18-10-2019,58.647499,59.395,58.572498,59.102501,58.421066,97433600,0.004791363
17-10-2019,58.772499,59.037498,58.380001,58.82,58.141819,67585200,0.003875162
16-10-2019,58.342499,58.810001,58.299999,58.592499,57.916946,73903200,-0.004045284
15-10-2019,59.0975,59.412498,58.720001,58.830002,58.151711,87360000,-0.002334436
14-10-2019,58.724998,59.532501,58.6675,58.967499,58.287621,96427600,-0.001440469
11-10-2019,58.237499,59.41,58.077499,59.052502,58.371643,166795600,0.026250711
10-10-2019,56.982498,57.610001,56.825001,57.522499,56.859283,113013600,0.013388427
09-10-2019,56.7575,56.947498,56.41,56.7575,56.1031,74770400,0.011652044
08-10-2019,56.455002,57.014999,56.0825,56.099998,55.453178,111820000,-0.011784221
07-10-2019,56.567501,57.482498,56.459999,56.764999,56.110516,122306000,0.000220304
04-10-2019,56.41,56.872501,55.9725,56.752499,56.098156,138478800,0.027646204
03-10-2019,54.607498,55.240002,53.782501,55.205002,54.568497,114426000,0.008458721
02-10-2019,55.764999,55.895,54.482498,54.740002,54.108864,138449200,-0.025387418
01-10-2019,56.267502,57.055,56.049999,56.147499,55.500134,139223200,0.002764423
30-09-2019,55.224998,56.145,55.197498,55.9925,55.34692,103909600,0.023262577
27-09-2019,55.134998,55.240002,54.32,54.705002,54.074268,101408000,-0.004877951
26-09-2019,55,55.235001,54.7075,54.9725,54.338684,75334000,-0.00517098
25-09-2019,54.637501,55.375,54.285,55.2575,54.620396,87613600,0.015272403
24-09-2019,55.2575,55.622501,54.297501,54.419998,53.792549,124763200,-0.004766385
23-09-2019,54.737499,54.959999,54.412498,54.68,54.049557,76662000,0.004536788
20-09-2019,55.345001,55.639999,54.3675,54.432499,53.804901,221652400,-0.014726171
19-09-2019,55.502499,55.939999,55.092499,55.240002,54.603104,88242400,-0.008158126
18-09-2019,55.264999,55.712502,54.860001,55.692501,55.050385,101360000,0.009335657
17-09-2019,54.990002,55.205002,54.779999,55.174999,54.538845,73274800,0.003631396
16-09-2019,54.432499,55.032501,54.389999,54.974998,54.341152,84632400,0.005243406
13-09-2019,55,55.197498,54.255001,54.6875,54.056965,159053200,-0.019645821
12-09-2019,56.200001,56.605,55.715,55.772499,55.129459,128906800,-0.002238726
11-09-2019,54.517502,55.927502,54.432499,55.897499,55.253017,177158400,0.031300183
10-09-2019,53.465,54.195,52.927502,54.174999,53.550373,127111600,0.011743714
09-09-2019,53.709999,54.110001,52.767502,53.5425,52.925171,109237600,0.004258147
06-09-2019,53.512501,53.605,53.127499,53.314999,52.700287,77449200,-9.3885E-05
05-09-2019,53,53.4925,52.877499,53.32,52.705235,95654800,0.019362949
04-09-2019,52.0975,52.369999,51.830002,52.297501,51.694523,76752400,0.016824167
03-09-2019,51.607498,51.744999,51.055,51.424999,50.832081,80092000,-0.014670771
30-08-2019,52.540001,52.612499,51.799999,52.185001,51.583324,84573600,-0.001292528
29-08-2019,52.125,52.330002,51.665001,52.252499,51.65004,83962000,0.016790048
28-08-2019,51.025002,51.43,50.830002,51.3825,50.790073,63755200,0.006688067
27-08-2019,51.965,52.137501,50.8825,51.040001,50.451519,103493200,-0.011348046
26-08-2019,51.465,51.797501,51.264999,51.622501,51.027306,104174400,0.018820947
23-08-2019,52.357498,53.012501,50.25,50.66,50.075905,187272000,-0.0473227
22-08-2019,53.297501,53.610001,52.6875,53.115002,52.502598,89014800,-0.000846895
21-08-2019,53.247501,53.412498,52.900002,53.16,52.547081,86141600,0.010780226
20-08-2019,52.720001,53.337502,52.580002,52.59,51.983654,107537200,4.75545E-05
