1,0.494208345,0.528163708,0.434697829,0.340551287
0.494208345,1,0.49147518,0.412928394,0.398790788
0.528163708,0.49147518,1,0.456062142,0.357946937
0.434697829,0.412928394,0.456062142,1,0.317631882
0.340551287,0.398790788,0.357946937,0.317631882,1
