1,0.680014954,0.742003571,0.629652434,0.511688336
0.680014954,1,0.692245086,0.60238579,0.593210783
0.742003571,0.692245086,1,0.663451385,0.529275809
0.629652434,0.60238579,0.663451385,1,0.47578489
0.511688336,0.593210783,0.529275809,0.47578489,1
